,Data_Source,Camera_Count,geometry,x,y
9791,Hikvision,1,POINT (-73.92755127 40.68286896),-73.92755127,40.68286896
9792,Hikvision,1,POINT (-73.92417145 40.68175125000002),-73.92417145,40.68175125000002
9793,Hikvision,1,POINT (-73.91004944 40.681129459999994),-73.91004944,40.681129459999994
9794,Hikvision,1,POINT (-73.90380859 40.677139280000006),-73.90380859,40.677139280000006
9795,Hikvision,1,POINT (-73.91745758 40.68328094),-73.91745758,40.68328094
9796,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9797,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9798,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9799,Hikvision,1,POINT (-73.93460846000002 40.61325836000001),-73.93460846000002,40.61325836000001
9800,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9801,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9802,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9803,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9804,Hikvision,1,POINT (-73.91940308 40.59658813000001),-73.91940308,40.59658813000001
9805,Hikvision,1,POINT (-73.93151093 40.611038210000004),-73.93151093,40.611038210000004
9806,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9807,Hikvision,1,POINT (-73.90904999 40.614398959999995),-73.90904999,40.614398959999995
9808,Hikvision,1,POINT (-73.93299103 40.610080720000006),-73.93299103,40.610080720000006
9809,Hikvision,1,POINT (-73.93441772 40.609161379999996),-73.93441772,40.609161379999996
9810,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9811,Hikvision,1,POINT (-73.9230423 40.63898849000001),-73.9230423,40.63898849000001
9812,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9813,Hikvision,1,POINT (-73.93569183000001 40.60974121000001),-73.93569183000001,40.60974121000001
9814,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9815,Hikvision,1,POINT (-73.93845367 40.614978789999995),-73.93845367,40.614978789999995
9816,Hikvision,1,POINT (-73.93845367 40.614978789999995),-73.93845367,40.614978789999995
9817,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9818,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9819,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9820,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9821,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9822,Hikvision,1,POINT (-73.90264893 40.608528140000004),-73.90264893,40.608528140000004
9823,Hikvision,1,POINT (-73.92642975 40.61808013999999),-73.92642975,40.61808013999999
9824,Hikvision,1,POINT (-73.93170929 40.618289950000005),-73.93170929,40.618289950000005
9825,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9826,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9827,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9828,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9829,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9830,Hikvision,1,POINT (-73.92182922 40.644149780000006),-73.92182922,40.644149780000006
9831,Hikvision,1,POINT (-73.93460846000002 40.61325836000001),-73.93460846000002,40.61325836000001
9832,Hikvision,1,POINT (-73.90904999 40.614398959999995),-73.90904999,40.614398959999995
9833,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9834,Hikvision,1,POINT (-73.91808319 40.62723160000001),-73.91808319,40.62723160000001
9835,Hikvision,1,POINT (-73.92749023000002 40.63399123999999),-73.92749023000002,40.63399123999999
9836,Hikvision,1,POINT (-73.93460846000002 40.61325836000001),-73.93460846000002,40.61325836000001
9837,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9838,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9839,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9840,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9841,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9842,Hikvision,1,POINT (-73.93441772 40.609161379999996),-73.93441772,40.609161379999996
9843,Hikvision,1,POINT (-73.93406677 40.612201690000006),-73.93406677,40.612201690000006
9844,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9845,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9846,Hikvision,1,POINT (-73.93135071 40.61254883000001),-73.93135071,40.61254883000001
9847,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9848,Hikvision,1,POINT (-73.92894745 40.62004089000001),-73.92894745,40.62004089000001
9849,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9850,Hikvision,1,POINT (-73.92933655 40.62807846),-73.92933655,40.62807846
9851,Hikvision,1,POINT (-73.92019653 40.60776138),-73.92019653,40.60776138
9852,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9853,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9854,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9855,Hikvision,1,POINT (-73.92115021 40.63330078000002),-73.92115021,40.63330078000002
9856,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9857,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9858,Hikvision,1,POINT (-73.93052673 40.62115097000001),-73.93052673,40.62115097000001
9859,Hikvision,1,POINT (-73.92115784 40.63779068000001),-73.92115784,40.63779068000001
9860,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9861,Hikvision,1,POINT (-73.92933655 40.62807846),-73.92933655,40.62807846
9862,Hikvision,1,POINT (-73.91478729 40.61624908),-73.91478729,40.61624908
9863,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9864,Hikvision,1,POINT (-73.92115021 40.63330078000002),-73.92115021,40.63330078000002
9865,Hikvision,1,POINT (-73.92894745 40.62004089000001),-73.92894745,40.62004089000001
9866,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9867,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9868,Hikvision,1,POINT (-73.94113922000001 40.61463928000001),-73.94113922000001,40.61463928000001
9869,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9870,Hikvision,1,POINT (-73.93388367 40.62530136000001),-73.93388367,40.62530136000001
9871,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9872,Hikvision,1,POINT (-73.92894745 40.62004089000001),-73.92894745,40.62004089000001
9873,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9874,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9875,Hikvision,1,POINT (-73.92089081 40.63092041),-73.92089081,40.63092041
9876,Hikvision,1,POINT (-73.92967987 40.626880650000004),-73.92967987,40.626880650000004
9877,Hikvision,1,POINT (-73.90904999 40.614398959999995),-73.90904999,40.614398959999995
9878,Hikvision,1,POINT (-73.90904999 40.614398959999995),-73.90904999,40.614398959999995
9879,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9880,Hikvision,1,POINT (-73.93441772 40.609161379999996),-73.93441772,40.609161379999996
9881,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9882,Hikvision,1,POINT (-73.90792084000002 40.6126709),-73.90792084000002,40.6126709
9883,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9884,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9885,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9886,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9887,Hikvision,1,POINT (-73.91886902 40.631519319999995),-73.91886902,40.631519319999995
9888,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9889,Hikvision,1,POINT (-73.93244171 40.60903931000001),-73.93244171,40.60903931000001
9890,Hikvision,1,POINT (-73.93898773 40.61603928),-73.93898773,40.61603928
9891,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9892,Hikvision,1,POINT (-73.91464233 40.62659836000003),-73.91464233,40.62659836000003
9893,Hikvision,1,POINT (-73.91401672 40.616748810000004),-73.91401672,40.616748810000004
9894,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9895,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9896,Hikvision,1,POINT (-73.93016052 40.62228012),-73.93016052,40.62228012
9897,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9898,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9899,Hikvision,1,POINT (-73.92098999 40.62741852000001),-73.92098999,40.62741852000001
9900,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9901,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9902,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9903,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9904,Hikvision,1,POINT (-73.92392731 40.61568832),-73.92392731,40.61568832
9905,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9906,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9907,Hikvision,1,POINT (-73.93328857 40.62434006),-73.93328857,40.62434006
9908,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9909,Hikvision,1,POINT (-73.92098999 40.62741852000001),-73.92098999,40.62741852000001
9910,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9911,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9912,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9913,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9914,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9915,Hikvision,1,POINT (-73.93052673 40.62115097000001),-73.93052673,40.62115097000001
9916,Hikvision,1,POINT (-73.93771362 40.615459439999995),-73.93771362,40.615459439999995
9917,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9918,Hikvision,1,POINT (-73.90203857 40.613880159999994),-73.90203857,40.613880159999994
9919,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9920,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9921,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9922,Hikvision,1,POINT (-73.91819763 40.62839127),-73.91819763,40.62839127
9923,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9924,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9925,Hikvision,1,POINT (-73.91204071 40.61064148000001),-73.91204071,40.61064148000001
9926,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9927,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9928,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9929,Hikvision,1,POINT (-73.93331909 40.623001100000025),-73.93331909,40.623001100000025
9930,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9931,Hikvision,1,POINT (-73.91731262 40.62409973),-73.91731262,40.62409973
9932,Hikvision,1,POINT (-73.92241669 40.61711884000001),-73.92241669,40.61711884000001
9933,Hikvision,1,POINT (-73.91886902 40.631519319999995),-73.91886902,40.631519319999995
9934,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9935,Hikvision,1,POINT (-73.92362213 40.624938959999994),-73.92362213,40.624938959999994
9936,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9937,Hikvision,1,POINT (-73.90622711 40.62353134),-73.90622711,40.62353134
9938,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9939,Hikvision,1,POINT (-73.92182922 40.644149780000006),-73.92182922,40.644149780000006
9940,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
9941,Hikvision,1,POINT (-73.93052673 40.62115097000001),-73.93052673,40.62115097000001
9942,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9943,Hikvision,1,POINT (-73.93187714 40.634929660000005),-73.93187714,40.634929660000005
9944,Hikvision,1,POINT (-73.9145813 40.60747910000001),-73.9145813,40.60747910000001
9945,Hikvision,1,POINT (-73.93771362 40.615459439999995),-73.93771362,40.615459439999995
9946,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9947,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9948,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9949,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9950,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9951,Hikvision,1,POINT (-73.92936707 40.612430569999994),-73.92936707,40.612430569999994
9952,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9953,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9954,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9955,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9956,Hikvision,1,POINT (-73.91731262 40.62409973),-73.91731262,40.62409973
9957,Hikvision,1,POINT (-73.91204071 40.61064148000001),-73.91204071,40.61064148000001
9958,Hikvision,1,POINT (-73.92391205 40.636451720000004),-73.92391205,40.636451720000004
9959,Hikvision,1,POINT (-73.93328857 40.62434006),-73.93328857,40.62434006
9960,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9961,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9962,Hikvision,1,POINT (-73.93406677 40.612201690000006),-73.93406677,40.612201690000006
9963,Hikvision,1,POINT (-73.91808319 40.62723160000001),-73.91808319,40.62723160000001
9964,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9965,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9966,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9967,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9968,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9969,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9970,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
9971,Hikvision,1,POINT (-73.91204071 40.61064148000001),-73.91204071,40.61064148000001
9972,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9973,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9974,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9975,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9976,Hikvision,1,POINT (-73.93418884 40.623809810000004),-73.93418884,40.623809810000004
9977,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9978,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9979,Hikvision,1,POINT (-73.91577911 40.624660489999975),-73.91577911,40.624660489999975
9980,Hikvision,1,POINT (-73.92967987 40.626880650000004),-73.92967987,40.626880650000004
9981,Hikvision,1,POINT (-73.92967987 40.626880650000004),-73.92967987,40.626880650000004
9982,Hikvision,1,POINT (-73.92967987 40.626880650000004),-73.92967987,40.626880650000004
9983,Hikvision,1,POINT (-73.92642975 40.61808013999999),-73.92642975,40.61808013999999
9984,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9985,Hikvision,1,POINT (-73.9150238 40.61996078),-73.9150238,40.61996078
9986,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9987,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9988,Hikvision,1,POINT (-73.92311859 40.638370509999994),-73.92311859,40.638370509999994
9989,Hikvision,1,POINT (-73.93041229 40.606990810000006),-73.93041229,40.606990810000006
9990,Hikvision,1,POINT (-73.93299103 40.610080720000006),-73.93299103,40.610080720000006
9991,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9992,Hikvision,1,POINT (-73.92785645 40.632881160000004),-73.92785645,40.632881160000004
9993,Hikvision,1,POINT (-73.923172 40.61178970000001),-73.923172,40.61178970000001
9994,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
9995,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
9996,Hikvision,1,POINT (-73.92392731 40.61568832),-73.92392731,40.61568832
9997,Hikvision,1,POINT (-73.93328857 40.62434006),-73.93328857,40.62434006
9998,Hikvision,1,POINT (-73.91731262 40.62409973),-73.91731262,40.62409973
9999,Hikvision,1,POINT (-73.9405899 40.61360168000001),-73.9405899,40.61360168000001
10000,Hikvision,1,POINT (-73.93624115 40.61079025000001),-73.93624115,40.61079025000001
10001,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10002,Hikvision,1,POINT (-73.92311859 40.638370509999994),-73.92311859,40.638370509999994
10003,Hikvision,1,POINT (-73.90203857 40.613880159999994),-73.90203857,40.613880159999994
10004,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10005,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10006,Hikvision,1,POINT (-73.93460846000002 40.61325836000001),-73.93460846000002,40.61325836000001
10007,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10008,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10009,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10010,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10011,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10012,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10013,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10014,Hikvision,1,POINT (-73.92472076000001 40.63071823),-73.92472076000001,40.63071823
10015,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
10016,Hikvision,1,POINT (-73.92392731 40.61568832),-73.92392731,40.61568832
10017,Hikvision,1,POINT (-73.93052673 40.62115097000001),-73.93052673,40.62115097000001
10018,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10019,Hikvision,1,POINT (-73.93569183000001 40.60974121000001),-73.93569183000001,40.60974121000001
10020,Hikvision,1,POINT (-73.93332672 40.61267853),-73.93332672,40.61267853
10021,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10022,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10023,Hikvision,1,POINT (-73.93187714 40.634929660000005),-73.93187714,40.634929660000005
10024,Hikvision,1,POINT (-73.93052673 40.62115097000001),-73.93052673,40.62115097000001
10025,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10026,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
10027,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10028,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10029,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10030,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10031,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10032,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10033,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10034,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10035,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10036,Hikvision,1,POINT (-73.93418884 40.623809810000004),-73.93418884,40.623809810000004
10037,Hikvision,1,POINT (-73.91819763 40.62839127),-73.91819763,40.62839127
10038,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10039,Hikvision,1,POINT (-73.91838837 40.62068939000001),-73.91838837,40.62068939000001
10040,Hikvision,1,POINT (-73.92311859 40.638370509999994),-73.92311859,40.638370509999994
10041,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10042,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10043,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10044,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10045,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10046,Hikvision,1,POINT (-73.92933655 40.62807846),-73.92933655,40.62807846
10047,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10048,Hikvision,1,POINT (-73.93151093 40.611038210000004),-73.93151093,40.611038210000004
10049,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10050,Hikvision,1,POINT (-73.92967987 40.626880650000004),-73.92967987,40.626880650000004
10051,Hikvision,1,POINT (-73.92723083 40.631740569999984),-73.92723083,40.631740569999984
10052,Hikvision,1,POINT (-73.92967987 40.626880650000004),-73.92967987,40.626880650000004
10053,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10054,Hikvision,1,POINT (-73.92362213 40.624938959999994),-73.92362213,40.624938959999994
10055,Hikvision,1,POINT (-73.92127228 40.63925171000002),-73.92127228,40.63925171000002
10056,Hikvision,1,POINT (-73.90904999 40.614398959999995),-73.90904999,40.614398959999995
10057,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10058,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10059,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10060,Hikvision,1,POINT (-73.93328857 40.62434006),-73.93328857,40.62434006
10061,Hikvision,1,POINT (-73.93388367 40.62530136000001),-73.93388367,40.62530136000001
10062,Hikvision,1,POINT (-73.92436218 40.631919859999996),-73.92436218,40.631919859999996
10063,Hikvision,1,POINT (-73.92835236 40.618858339999996),-73.92835236,40.618858339999996
10064,Hikvision,1,POINT (-73.91065979 40.60976027999999),-73.91065979,40.60976027999999
10065,Hikvision,1,POINT (-73.94127655 40.62022018000002),-73.94127655,40.62022018000002
10066,Hikvision,1,POINT (-73.93933105 40.61301041000001),-73.93933105,40.61301041000001
10067,Hikvision,1,POINT (-73.91400909 40.620971680000004),-73.91400909,40.620971680000004
10068,Hikvision,1,POINT (-73.92027283 40.638301850000005),-73.92027283,40.638301850000005
10069,Hikvision,1,POINT (-73.93836975 40.589721680000004),-73.93836975,40.589721680000004
10070,Hikvision,1,POINT (-73.95111084 40.59135056000001),-73.95111084,40.59135056000001
10071,Hikvision,1,POINT (-73.95893097 40.59141921999999),-73.95893097,40.59141921999999
10072,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10073,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10074,Hikvision,1,POINT (-73.96176147 40.591480260000004),-73.96176147,40.591480260000004
10075,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10076,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10077,Hikvision,1,POINT (-73.9389267 40.57962036000002),-73.9389267,40.57962036000002
10078,Hikvision,1,POINT (-73.95549774 40.577590939999986),-73.95549774,40.577590939999986
10079,Hikvision,1,POINT (-73.95527649 40.58007050000001),-73.95527649,40.58007050000001
10080,Hikvision,1,POINT (-73.95664215 40.576789860000005),-73.95664215,40.576789860000005
10081,Hikvision,1,POINT (-73.95664215 40.576789860000005),-73.95664215,40.576789860000005
10082,Hikvision,1,POINT (-73.94467926 40.57899857000001),-73.94467926,40.57899857000001
10083,Hikvision,1,POINT (-73.9498291 40.587879180000016),-73.9498291,40.587879180000016
10084,Hikvision,1,POINT (-73.95770264 40.58465958000001),-73.95770264,40.58465958000001
10085,Hikvision,1,POINT (-73.9466629 40.589889530000015),-73.9466629,40.589889530000015
10086,Hikvision,1,POINT (-73.94789124 40.580841060000004),-73.94789124,40.580841060000004
10087,Hikvision,1,POINT (-73.96623993 40.586280820000006),-73.96623993,40.586280820000006
10088,Hikvision,1,POINT (-73.94573212 40.58998871000001),-73.94573212,40.58998871000001
10089,Hikvision,1,POINT (-73.96176147 40.591480260000004),-73.96176147,40.591480260000004
10090,Hikvision,1,POINT (-73.93380737000001 40.59347153),-73.93380737000001,40.59347153
10091,Hikvision,1,POINT (-73.93676758 40.58874892999999),-73.93676758,40.58874892999999
10092,Hikvision,1,POINT (-73.94142914 40.592628480000016),-73.94142914,40.592628480000016
10093,Hikvision,1,POINT (-73.94142914 40.592628480000016),-73.94142914,40.592628480000016
10094,Hikvision,1,POINT (-73.95501709 40.577449800000004),-73.95501709,40.577449800000004
10095,Hikvision,1,POINT (-73.95587921 40.59104156000002),-73.95587921,40.59104156000002
10096,Hikvision,1,POINT (-73.94806671 40.587329860000004),-73.94806671,40.587329860000004
10097,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10098,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10099,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10100,Hikvision,1,POINT (-73.94020081 40.58457946999999),-73.94020081,40.58457946999999
10101,Hikvision,1,POINT (-73.94190979 40.57946014000001),-73.94190979,40.57946014000001
10102,Hikvision,1,POINT (-73.95733643000001 40.59196854),-73.95733643000001,40.59196854
